meet,rcDate,rcNo,rcDist,hrNo,hrNm,jkNm,trNm,wght,hrWght,age,sex,rcTime,s1f,g3f,ordBigo,trackCond,weather,ord,winOdds,plcOdds
3,20250730,9,1300,1,크리스탈,박찬호,정해성,58.9,519.0,4,거,78.7,11.2,28.0,6-8-11,포슬,비,12,0.0,0.0
3,20250730,9,1300,2,에이스,정성원,최두환,54.4,487.0,5,수,78.4,7.4,36.0,6-7-7,포슬,비,9,0.0,0.0
3,20250730,9,1300,3,갤럭시,문세영,정길상,56.1,503.0,3,암,77.4,11.1,31.6,9-4-7,포슬,비,3,0.0,2.5
3,20250730,9,1300,4,사파이어,한동훈,최두환,52.3,516.0,3,수,76.9,7.5,37.6,4-11-7,포슬,비,6,0.0,0.0
3,20250730,9,1300,5,뉴레전드,김태완,조순호,52.9,481.0,6,거,76.3,10.7,33.9,11-10-8,포슬,비,5,0.0,0.0
3,20250730,9,1300,6,하늘바람,장석현,정해성,57.7,442.0,6,수,77.9,11.0,32.5,8-5-7,포슬,비,8,0.0,0.0
3,20250730,9,1300,7,챔피언쉽,유현명,박재형,57.5,460.0,6,암,78.5,6.1,27.9,12-10-2,포슬,비,11,0.0,0.0
3,20250730,9,1300,8,매직타임,김민기,정해성,58.9,511.0,5,수,78.0,7.5,35.0,11-12-11,포슬,비,7,0.0,0.0
3,20250730,9,1300,9,신바람,장석현,오창근,53.7,513.0,6,암,75.9,9.0,38.3,8-12-8,포슬,비,1,17.8,1.4
3,20250730,9,1300,10,백마왕,박태종,박재형,57.8,499.0,5,암,76.8,11.3,36.4,7-2-9,포슬,비,4,0.0,0.0
3,20250730,9,1300,11,스타라이트,김용근,박재형,57.3,498.0,5,거,75.7,6.6,30.2,6-4-11,포슬,비,2,0.0,2.2
3,20250730,9,1300,12,뉴스타,유현명,박재형,52.8,499.0,7,수,77.9,8.8,29.4,12-5-11,포슬,비,10,0.0,0.0
1,20250730,10,2400,1,백마왕,한동훈,정길상,54.0,462.0,7,암,143.0,14.4,68.2,8-8-2,다습,비,2,0.0,2.2
1,20250730,10,2400,2,썬더볼트,김태완,박재형,52.8,516.0,8,암,142.7,18.6,59.5,6-7-9,다습,비,1,7.3,1.2
1,20250730,10,2400,3,결승타,최보경,조순호,56.0,511.0,6,암,143.4,18.8,66.9,8-7-8,다습,비,3,0.0,7.1
1,20250730,10,2400,4,골든파워,송재광,정해성,57.3,472.0,5,암,143.8,20.4,66.7,7-5-8,다습,비,5,0.0,0.0
1,20250730,10,2400,5,파워블레이드,박찬호,정길상,55.9,450.0,7,거,143.4,18.4,70.7,3-7-5,다습,비,4,0.0,0.0
1,20250730,10,2400,6,독수리,김태완,김동수,58.5,446.0,5,거,143.7,12.3,62.9,9-8-9,다습,비,6,0.0,0.0
1,20250730,10,2400,7,크리스탈,김용근,최두환,55.9,479.0,4,암,145.2,16.5,57.1,3-3-1,다습,비,8,0.0,0.0
1,20250730,10,2400,8,챔피언쉽,박찬호,김영관,56.8,484.0,8,수,145.8,12.2,70.7,9-8-4,다습,비,9,0.0,0.0
1,20250730,10,2400,9,드래곤킹,한동훈,박배진,55.0,495.0,3,수,143.2,12.6,67.8,5-7-7,다습,비,7,0.0,0.0
2,20250731,1,1400,1,탑클래스,김태완,박재형,55.5,466.0,7,거,83.1,9.8,34.2,5-6-3,양호,맑음,4,0.0,0.0
2,20250731,1,1400,2,결승타,최보경,오창근,52.7,446.0,4,암,81.9,9.1,35.3,6-8-12,양호,맑음,5,0.0,0.0
2,20250731,1,1400,3,블루문,정성원,조순호,54.2,515.0,7,거,83.7,11.6,31.9,8-12-2,양호,맑음,10,0.0,0.0
2,20250731,1,1400,4,루비스타,한동훈,조순호,54.3,518.0,6,수,82.3,11.9,35.5,11-4-9,양호,맑음,2,0.0,3.8
2,20250731,1,1400,5,골든파워,김민기,최두환,54.5,511.0,7,암,82.5,9.5,32.8,11-9-3,양호,맑음,6,0.0,0.0
2,20250731,1,1400,6,번개호,김태완,오창근,58.3,495.0,7,수,83.2,10.2,37.8,12-7-3,양호,맑음,9,0.0,0.0
2,20250731,1,1400,7,청룡,조성곤,오창근,58.5,465.0,6,거,82.3,9.7,40.6,4-7-11,양호,맑음,1,6.7,1.2
2,20250731,1,1400,8,백마왕,송재광,박배진,54.0,475.0,5,거,81.9,11.9,35.5,8-4-7,양호,맑음,3,0.0,4.0
2,20250731,1,1400,9,돌풍,이승헌,최두환,57.1,488.0,3,수,83.7,8.0,41.4,11-8-2,양호,맑음,8,0.0,0.0
2,20250731,1,1400,10,레드썬더,최보경,정길상,56.8,520.0,5,수,83.4,11.7,38.7,1-4-9,양호,맑음,11,0.0,0.0
2,20250731,1,1400,11,다이아몬드,한동훈,정해성,53.1,513.0,3,거,83.6,11.2,39.6,2-10-1,양호,맑음,12,0.0,0.0
2,20250731,1,1400,12,천둥호,한동훈,박재형,58.3,498.0,6,거,82.7,7.9,33.6,5-7-12,양호,맑음,7,0.0,0.0
1,20250731,2,1400,1,스피드킹,한동훈,박배진,52.6,462.0,4,암,82.9,6.9,35.5,10-9-5,포슬,눈,3,0.0,7.2
1,20250731,2,1400,2,태풍호,유현명,박재형,58.3,445.0,5,암,83.8,10.2,32.5,1-8-5,포슬,눈,9,0.0,0.0
1,20250731,2,1400,3,스타라이트,김태완,정길상,57.3,500.0,4,수,83.0,10.9,32.1,9-1-10,포슬,눈,2,0.0,2.6
1,20250731,2,1400,4,실버윙,한동훈,최두환,56.3,477.0,4,수,83.3,8.0,29.3,2-1-10,포슬,눈,8,0.0,0.0
1,20250731,2,1400,5,탑클래스,문세영,정해성,55.4,494.0,4,거,81.6,8.5,33.7,4-3-8,포슬,눈,4,0.0,0.0
1,20250731,2,1400,6,드래곤킹,이승헌,조순호,55.4,468.0,5,수,83.1,9.4,30.4,8-6-8,포슬,눈,7,0.0,0.0
1,20250731,2,1400,7,프라이드,이찬호,김동수,54.2,485.0,3,수,83.5,8.5,41.6,7-7-7,포슬,눈,5,0.0,0.0
1,20250731,2,1400,8,로얄킹,유현명,김동수,58.2,460.0,4,수,84.5,11.4,37.7,10-5-3,포슬,눈,10,0.0,0.0
1,20250731,2,1400,9,썬더볼트,이승헌,정길상,57.8,517.0,5,수,82.4,7.5,38.1,5-4-4,포슬,눈,1,24.7,2.9
1,20250731,2,1400,10,블루문,최보경,정길상,55.1,478.0,8,암,84.2,10.1,37.4,9-3-5,포슬,눈,6,0.0,0.0
3,20250731,3,1200,1,스피드킹,최보경,김동수,54.2,493.0,3,수,70.1,10.5,34.4,12-2-7,다습,흐림,1,12.5,3.8
3,20250731,3,1200,2,에이스,한동훈,이재형,58.9,443.0,8,거,72.3,7.5,32.8,6-10-2,다습,흐림,12,0.0,0.0
3,20250731,3,1200,3,광풍,문세영,정길상,57.0,507.0,4,암,72.0,7.6,34.7,5-5-5,다습,흐림,7,0.0,0.0
3,20250731,3,1200,4,백마왕,이찬호,이재형,57.2,485.0,6,수,69.8,8.5,28.2,12-12-1,다습,흐림,3,0.0,7.4
3,20250731,3,1200,5,로얄킹,한동훈,정길상,55.2,452.0,6,암,71.7,7.9,30.2,3-8-9,다습,흐림,11,0.0,0.0
3,20250731,3,1200,6,최강마,문세영,박배진,58.3,514.0,7,수,72.0,7.6,30.3,10-4-4,다습,흐림,10,0.0,0.0
3,20250731,3,1200,7,사파이어,정성원,김동수,53.5,441.0,7,암,71.7,6.3,26.0,4-11-3,다습,흐림,6,0.0,0.0
3,20250731,3,1200,8,스타라이트,김태완,박배진,57.1,474.0,6,암,70.5,10.2,35.2,7-6-9,다습,흐림,4,0.0,0.0
3,20250731,3,1200,9,루비스타,박찬호,김영관,55.4,484.0,5,수,70.0,10.8,32.3,5-5-7,다습,흐림,2,0.0,5.0
3,20250731,3,1200,10,파이널킹,한동훈,조순호,53.5,497.0,6,거,70.3,7.9,33.6,7-9-5,다습,흐림,5,0.0,0.0
3,20250731,3,1200,11,다이아몬드,장석현,김영관,54.3,500.0,8,암,72.2,6.8,26.4,8-4-6,다습,흐림,9,0.0,0.0
3,20250731,3,1200,12,블루문,박태종,김영관,57.7,481.0,3,암,72.2,9.9,34.0,7-10-11,다습,흐림,8,0.0,0.0
2,20250731,4,1700,1,빛나는별,조성곤,이재형,52.6,485.0,4,수,100.4,15.5,38.5,12-5-6,포슬,맑음,3,0.0,7.7
2,20250731,4,1700,2,에이스,김태완,정해성,58.4,491.0,8,수,102.5,9.7,46.0,8-7-7,포슬,맑음,12,0.0,0.0
2,20250731,4,1700,3,다이아몬드,문세영,박재형,52.5,452.0,6,거,100.9,10.9,37.3,8-1-9,포슬,맑음,8,0.0,0.0
2,20250731,4,1700,4,에메랴르드,유현명,조순호,57.5,452.0,7,거,101.1,12.0,38.4,4-6-11,포슬,맑음,5,0.0,0.0
2,20250731,4,1700,5,광풍,박태종,이재형,54.2,518.0,4,거,101.9,12.6,38.2,6-1-2,포슬,맑음,10,0.0,0.0
2,20250731,4,1700,6,썬더볼트,김민기,박재형,56.0,512.0,7,암,100.1,10.1,43.6,11-11-11,포슬,맑음,1,24.9,3.5
2,20250731,4,1700,7,스타라이트,최보경,김동수,53.4,444.0,7,거,100.0,11.7,50.8,11-5-8,포슬,맑음,2,0.0,2.2
2,20250731,4,1700,8,퍼펙트,박찬호,정해성,56.8,442.0,6,암,101.7,12.3,41.1,7-7-7,포슬,맑음,9,0.0,0.0
2,20250731,4,1700,9,결승타,최보경,박재형,56.8,458.0,8,거,99.8,14.3,46.9,11-5-4,포슬,맑음,4,0.0,0.0
2,20250731,4,1700,10,천둥호,정성원,오창근,55.5,510.0,8,거,101.4,11.1,46.6,6-6-10,포슬,맑음,7,0.0,0.0
2,20250731,4,1700,11,골드러시,김용근,김동수,57.5,474.0,7,암,101.2,11.4,39.1,10-3-4,포슬,맑음,6,0.0,0.0
2,20250731,4,1700,12,태풍호,박태종,이재형,54.3,499.0,4,암,102.1,11.6,46.5,12-7-9,포슬,맑음,11,0.0,0.0
3,20250731,5,1600,1,플라잉킹,송재광,박재형,56.2,499.0,3,거,95.3,11.7,48.5,7-3-9,양호,맑음,9,0.0,0.0
3,20250731,5,1600,2,블루문,장석현,박배진,54.7,499.0,7,거,96.0,12.3,47.4,3-5-5,양호,맑음,10,0.0,0.0
3,20250731,5,1600,3,레드썬더,최보경,박재형,58.2,500.0,8,거,95.9,14.1,45.1,10-6-2,양호,맑음,11,0.0,0.0
3,20250731,5,1600,4,빛나는별,정성원,오창근,56.4,466.0,3,수,94.5,9.7,38.4,9-9-4,양호,맑음,3,0.0,7.7
3,20250731,5,1600,5,루비스타,김민기,조순호,58.1,484.0,7,거,94.6,8.0,40.1,4-5-8,양호,맑음,2,0.0,3.5
3,20250731,5,1600,6,영웅호,박찬호,최두환,52.5,451.0,4,수,94.7,11.5,41.6,11-10-9,양호,맑음,6,0.0,0.0
3,20250731,5,1600,7,비상마,박태종,정길상,52.6,494.0,4,수,95.9,9.3,45.5,7-4-2,양호,맑음,12,0.0,0.0
3,20250731,5,1600,8,천둥호,정성원,김동수,53.3,440.0,4,수,94.3,9.5,35.5,4-2-4,양호,맑음,8,0.0,0.0
3,20250731,5,1600,9,청룡,이찬호,오창근,56.5,495.0,8,거,93.5,8.1,46.5,9-3-2,양호,맑음,1,28.6,2.6
3,20250731,5,1600,10,스피드킹,김용근,정해성,52.3,460.0,7,수,94.5,11.5,40.8,1-2-3,양호,맑음,4,0.0,0.0
3,20250731,5,1600,11,파이널킹,최보경,김동수,56.2,512.0,4,암,95.3,8.6,44.5,11-6-7,양호,맑음,7,0.0,0.0
3,20250731,5,1600,12,코스모스,송재광,최두환,56.9,441.0,8,거,95.2,8.0,35.8,11-12-2,양호,맑음,5,0.0,0.0
1,20250801,6,1300,1,블루문,박찬호,최두환,52.8,477.0,8,거,76.8,6.8,36.5,8-1-3,다습,비,5,0.0,0.0
1,20250801,6,1300,2,레드썬더,이승헌,이재형,55.7,455.0,3,거,78.1,10.8,26.7,4-11-12,다습,비,8,0.0,0.0
1,20250801,6,1300,3,챔피언쉽,김민기,박배진,52.1,510.0,8,거,77.8,7.5,35.5,11-2-3,다습,비,12,0.0,0.0
1,20250801,6,1300,4,돌풍,장석현,조순호,53.2,470.0,8,거,77.0,6.6,32.4,12-4-3,다습,비,4,0.0,0.0
1,20250801,6,1300,5,하늘바람,조성곤,김영관,55.8,451.0,8,암,76.4,10.0,29.6,7-3-6,다습,비,6,0.0,0.0
1,20250801,6,1300,6,백마왕,김용근,정길상,58.2,447.0,3,암,76.4,7.0,33.1,12-5-3,다습,비,3,0.0,4.1
1,20250801,6,1300,7,뉴스타,정성원,조순호,53.2,471.0,8,수,78.5,6.2,36.1,7-8-9,다습,비,10,0.0,0.0
1,20250801,6,1300,8,윈드러너,유현명,김영관,57.6,519.0,6,암,76.9,10.1,36.2,12-3-10,다습,비,7,0.0,0.0
1,20250801,6,1300,9,썬더볼트,문세영,이재형,54.2,467.0,7,수,76.5,8.5,30.5,7-8-4,다습,비,2,0.0,4.6
1,20250801,6,1300,10,실버윙,박태종,정길상,53.2,443.0,7,암,77.5,7.6,33.3,4-11-1,다습,비,9,0.0,0.0
1,20250801,6,1300,11,신바람,조성곤,정길상,54.5,456.0,7,수,75.0,9.4,37.0,11-6-1,다습,비,1,3.3,4.1
1,20250801,6,1300,12,브레이브,이승헌,김동수,57.6,440.0,5,암,79.0,9.1,29.1,7-8-8,다습,비,11,0.0,0.0
3,20250801,7,2000,1,사파이어,이찬호,김동수,54.3,512.0,3,수,119.4,14.3,45.4,8-11-10,양호,맑음,9,0.0,0.0
3,20250801,7,2000,2,에이스,이승헌,조순호,58.5,451.0,4,거,120.9,14.7,45.2,9-4-3,양호,맑음,12,0.0,0.0
3,20250801,7,2000,3,골든파워,문세영,김동수,52.8,500.0,3,암,120.1,16.7,48.0,4-7-9,양호,맑음,6,0.0,0.0
3,20250801,7,2000,4,코스모스,문세영,김영관,58.2,488.0,5,암,119.8,10.2,48.3,6-2-2,양호,맑음,4,0.0,0.0
3,20250801,7,2000,5,광풍,한동훈,정해성,56.5,507.0,6,암,119.5,16.1,55.5,1-11-7,양호,맑음,10,0.0,0.0
3,20250801,7,2000,6,천둥호,조성곤,박배진,54.5,505.0,6,거,119.2,14.3,60.3,7-4-11,양호,맑음,3,0.0,2.1
3,20250801,7,2000,7,골드러시,한동훈,김영관,53.1,516.0,5,거,118.7,16.4,49.6,10-1-5,양호,맑음,2,0.0,2.4
3,20250801,7,2000,8,갤럭시,한동훈,박재형,55.8,446.0,4,수,119.8,14.4,54.7,10-1-2,양호,맑음,7,0.0,0.0
3,20250801,7,2000,9,실버윙,유현명,박재형,57.7,467.0,6,암,120.9,14.4,54.7,8-7-2,양호,맑음,11,0.0,0.0
3,20250801,7,2000,10,스피드킹,최보경,김동수,52.9,485.0,8,거,117.7,9.4,50.8,3-2-8,양호,맑음,1,20.2,2.4
3,20250801,7,2000,11,매직타임,박찬호,박재형,54.3,515.0,6,수,119.7,17.1,49.8,3-3-11,양호,맑음,8,0.0,0.0
3,20250801,7,2000,12,돌풍,이찬호,박배진,52.0,496.0,5,거,119.3,17.4,48.8,3-8-8,양호,맑음,5,0.0,0.0
3,20250801,8,1700,1,무적호,이승헌,이재형,58.8,517.0,7,수,100.0,12.5,50.0,6-8-1,포슬,흐림,1,29.8,2.4
3,20250801,8,1700,2,골드러시,김용근,박재형,52.2,505.0,4,암,99.8,12.2,42.3,4-9-5,포슬,흐림,2,0.0,5.5
3,20250801,8,1700,3,태풍호,박태종,오창근,54.0,463.0,4,거,103.1,13.3,40.1,4-6-7,포슬,흐림,9,0.0,0.0
3,20250801,8,1700,4,결승타,박태종,김동수,52.9,459.0,3,거,100.9,12.2,44.8,8-7-3,포슬,흐림,4,0.0,0.0
3,20250801,8,1700,5,행운마,박태종,이재형,55.3,467.0,4,수,102.2,14.6,49.4,7-3-1,포슬,흐림,7,0.0,0.0
3,20250801,8,1700,6,하늘바람,장석현,김영관,54.9,456.0,5,거,100.6,14.0,38.6,3-2-6,포슬,흐림,6,0.0,0.0
3,20250801,8,1700,7,블루문,박찬호,조순호,53.8,495.0,5,수,102.4,9.4,50.4,7-3-9,포슬,흐림,5,0.0,0.0
3,20250801,8,1700,8,뉴스타,정성원,오창근,53.3,457.0,5,암,102.2,12.0,41.3,6-6-2,포슬,흐림,8,0.0,0.0
3,20250801,8,1700,9,돌풍,김민기,박재형,53.4,510.0,4,암,101.4,8.8,37.6,5-5-5,포슬,흐림,3,0.0,2.3
1,20250801,9,2400,1,빛나는별,송재광,오창근,53.9,479.0,7,암,142.9,13.4,57.1,5-3-10,양호,맑음,2,0.0,2.3
1,20250801,9,2400,2,브레이브,최보경,박배진,58.9,454.0,6,거,145.1,19.2,57.6,10-10-9,양호,맑음,9,0.0,0.0
1,20250801,9,2400,3,프라이드,송재광,정해성,54.6,492.0,3,수,144.3,15.7,70.0,8-6-2,양호,맑음,6,0.0,0.0
1,20250801,9,2400,4,블루문,조성곤,김동수,58.9,492.0,7,거,143.6,14.1,58.0,3-11-4,양호,맑음,7,0.0,0.0
1,20250801,9,2400,5,돌풍,문세영,김동수,58.7,505.0,7,수,143.6,13.2,57.6,2-1-12,양호,맑음,4,0.0,0.0
1,20250801,9,2400,6,백마왕,정성원,김영관,53.0,472.0,5,암,143.1,21.1,55.6,9-11-11,양호,맑음,1,19.7,1.5
1,20250801,9,2400,7,뉴스타,장석현,오창근,58.6,465.0,8,수,144.6,11.7,68.3,5-11-7,양호,맑음,12,0.0,0.0
1,20250801,9,2400,8,윈드러너,문세영,오창근,54.9,499.0,6,거,143.8,13.1,50.8,11-7-4,양호,맑음,5,0.0,0.0
1,20250801,9,2400,9,뉴레전드,김민기,정해성,58.4,489.0,4,거,143.6,20.0,68.0,8-10-12,양호,맑음,8,0.0,0.0
1,20250801,9,2400,10,전설마,한동훈,정길상,54.7,441.0,3,수,142.3,20.1,56.6,6-10-1,양호,맑음,3,0.0,4.9
1,20250801,9,2400,11,로얄킹,유현명,김영관,58.3,465.0,4,암,144.0,19.3,55.1,1-1-5,양호,맑음,10,0.0,0.0
1,20250801,9,2400,12,크리스탈,박태종,정길상,53.3,519.0,4,거,146.1,17.1,68.4,7-9-4,양호,맑음,11,0.0,0.0
1,20250801,10,1600,1,스타라이트,박태종,정해성,55.5,461.0,3,암,95.1,14.3,43.6,2-5-5,포슬,흐림,4,0.0,0.0
1,20250801,10,1600,2,뉴스타,김용근,박재형,54.7,491.0,4,거,96.2,13.6,36.5,9-7-2,포슬,흐림,10,0.0,0.0
1,20250801,10,1600,3,스피드킹,김민기,김동수,56.1,454.0,8,거,95.0,13.7,39.1,10-5-8,포슬,흐림,2,0.0,3.0
1,20250801,10,1600,4,독수리,김태완,정해성,56.9,457.0,6,수,94.2,12.9,42.7,10-4-1,포슬,흐림,6,0.0,0.0
1,20250801,10,1600,5,전설마,김태완,김동수,55.5,486.0,8,수,94.2,13.0,42.9,7-8-7,포슬,흐림,3,0.0,5.1
1,20250801,10,1600,6,천둥호,문세영,정해성,54.2,490.0,3,암,95.3,10.1,35.9,9-2-6,포슬,흐림,5,0.0,0.0
1,20250801,10,1600,7,프라이드,문세영,박재형,57.7,458.0,3,암,95.3,14.6,38.8,1-3-9,포슬,흐림,7,0.0,0.0
1,20250801,10,1600,8,다이아몬드,김태완,박배진,56.4,490.0,6,거,95.1,10.7,34.1,7-4-6,포슬,흐림,8,0.0,0.0
1,20250801,10,1600,9,최강마,조성곤,정해성,58.4,471.0,6,수,95.8,9.5,35.5,2-1-2,포슬,흐림,9,0.0,0.0
1,20250801,10,1600,10,빛나는별,정성원,박재형,52.9,453.0,4,암,94.2,10.4,46.0,2-9-1,포슬,흐림,1,26.5,1.6
1,20250802,1,2400,1,에이스,박태종,최두환,54.3,506.0,8,암,144.7,20.5,70.1,6-8-4,양호,비,12,0.0,0.0
1,20250802,1,2400,2,썬더볼트,이승헌,박재형,55.9,500.0,8,수,142.8,14.6,70.9,6-2-3,양호,비,1,29.6,4.0
1,20250802,1,2400,3,천둥호,김용근,김동수,58.6,500.0,5,거,143.4,15.8,67.9,1-2-11,양호,비,6,0.0,0.0
1,20250802,1,2400,4,뉴스타,이승헌,김동수,57.4,508.0,6,수,144.5,17.4,64.6,10-5-10,양호,비,11,0.0,0.0
1,20250802,1,2400,5,블루문,한동훈,오창근,54.3,453.0,7,거,144.4,15.0,56.2,10-10-1,양호,비,8,0.0,0.0
1,20250802,1,2400,6,매직타임,김용근,정길상,57.7,493.0,5,수,144.1,14.5,60.9,9-5-2,양호,비,9,0.0,0.0
1,20250802,1,2400,7,뉴레전드,김태완,최두환,57.0,515.0,5,암,144.6,13.0,63.6,8-6-4,양호,비,7,0.0,0.0
1,20250802,1,2400,8,골드러시,장석현,박배진,54.4,497.0,4,암,143.5,18.0,65.4,7-12-4,양호,비,4,0.0,0.0
1,20250802,1,2400,9,코스모스,김태완,이재형,56.3,473.0,5,수,144.1,12.7,59.9,1-5-1,양호,비,2,0.0,5.8
1,20250802,1,2400,10,다이아몬드,정성원,김동수,53.0,472.0,4,수,143.6,13.7,70.4,2-9-10,양호,비,5,0.0,0.0
1,20250802,1,2400,11,하늘바람,이승헌,박배진,55.5,476.0,7,암,144.4,13.5,58.9,10-4-11,양호,비,10,0.0,0.0
1,20250802,1,2400,12,독수리,이찬호,박배진,52.3,448.0,7,암,144.0,12.8,52.7,1-4-4,양호,비,3,0.0,1.5
2,20250802,2,1600,1,블루문,송재광,조순호,52.6,478.0,7,거,95.0,11.8,45.2,2-1-10,양호,흐림,7,0.0,0.0
2,20250802,2,1600,2,비상마,이찬호,오창근,55.4,518.0,6,암,96.0,10.7,40.8,8-4-7,양호,흐림,9,0.0,0.0
2,20250802,2,1600,3,코스모스,김태완,정해성,54.6,469.0,5,수,95.6,10.3,46.2,5-9-2,양호,흐림,4,0.0,0.0
2,20250802,2,1600,4,영웅호,최보경,김동수,57.6,496.0,4,수,94.9,10.2,44.6,2-1-3,양호,흐림,2,0.0,1.9
2,20250802,2,1600,5,자이언트,박찬호,최두환,53.4,465.0,4,거,93.9,9.4,34.7,3-4-4,양호,흐림,1,7.4,2.9
2,20250802,2,1600,6,갤럭시,이찬호,김영관,53.4,494.0,3,암,95.6,9.8,43.4,6-1-8,양호,흐림,5,0.0,0.0
2,20250802,2,1600,7,퍼펙트,문세영,이재형,54.6,441.0,4,암,95.3,13.5,39.6,8-5-2,양호,흐림,8,0.0,0.0
2,20250802,2,1600,8,골든파워,김태완,김영관,57.2,464.0,7,암,95.1,10.8,36.2,5-9-4,양호,흐림,6,0.0,0.0
2,20250802,2,1600,9,빛나는별,김민기,박재형,56.6,476.0,7,거,94.7,10.7,34.8,5-1-7,양호,흐림,3,0.0,3.7
2,20250802,2,1600,10,최강마,최보경,김동수,57.8,513.0,5,수,96.0,9.4,34.0,6-9-10,양호,흐림,10,0.0,0.0
1,20250802,3,2400,1,최강마,최보경,최두환,52.5,497.0,7,암,144.5,14.9,69.5,11-5-5,양호,눈,9,0.0,0.0
1,20250802,3,2400,2,번개호,박찬호,박재형,57.4,452.0,7,암,144.0,11.9,56.1,3-5-3,양호,눈,4,0.0,0.0
1,20250802,3,2400,3,명마왕,송재광,박배진,54.6,483.0,5,수,144.7,14.2,70.4,9-10-8,양호,눈,11,0.0,0.0
1,20250802,3,2400,4,갤럭시,박태종,정해성,56.2,468.0,3,암,143.8,12.9,66.0,8-1-12,양호,눈,7,0.0,0.0
1,20250802,3,2400,5,다이아몬드,송재광,최두환,56.8,458.0,6,암,145.1,12.8,65.3,1-12-3,양호,눈,8,0.0,0.0
1,20250802,3,2400,6,루비스타,송재광,박배진,56.9,445.0,8,암,142.3,14.4,53.0,12-1-11,양호,눈,1,8.7,3.6
1,20250802,3,2400,7,브레이브,이승헌,조순호,53.9,508.0,3,수,145.2,18.3,53.6,4-11-5,양호,눈,10,0.0,0.0
1,20250802,3,2400,8,크리스탈,문세영,정해성,56.1,450.0,8,암,145.2,19.2,59.5,6-8-6,양호,눈,12,0.0,0.0
1,20250802,3,2400,9,파이널킹,장석현,이재형,55.4,463.0,4,거,143.1,18.6,66.4,4-3-9,양호,눈,3,0.0,7.2
1,20250802,3,2400,10,에메랴르드,박태종,오창근,55.4,512.0,5,거,143.1,20.9,71.8,1-7-7,양호,눈,2,0.0,3.5
1,20250802,3,2400,11,프라이드,정성원,박배진,52.5,469.0,6,암,143.8,12.1,57.9,11-7-2,양호,눈,6,0.0,0.0
1,20250802,3,2400,12,매직타임,장석현,오창근,54.9,519.0,5,암,144.7,22.0,62.8,12-4-7,양호,눈,5,0.0,0.0
2,20250802,4,1200,1,에이스,조성곤,김동수,58.5,481.0,5,거,71.8,7.2,29.9,3-2-3,포슬,맑음,6,0.0,0.0
2,20250802,4,1200,2,챔피언쉽,한동훈,오창근,58.3,476.0,8,거,73.7,9.9,31.9,7-8-5,포슬,맑음,8,0.0,0.0
2,20250802,4,1200,3,명마왕,정성원,정해성,56.0,506.0,8,수,73.1,9.0,29.9,2-7-4,포슬,맑음,7,0.0,0.0
2,20250802,4,1200,4,매직타임,문세영,김동수,53.1,490.0,5,수,69.7,9.2,28.7,3-6-2,포슬,맑음,1,24.3,1.1
2,20250802,4,1200,5,비상마,박찬호,박재형,52.9,440.0,3,거,70.8,6.5,28.6,1-2-8,포슬,맑음,5,0.0,0.0
2,20250802,4,1200,6,탑클래스,박찬호,조순호,58.8,500.0,3,암,70.7,8.6,31.0,4-8-1,포슬,맑음,2,0.0,3.2
2,20250802,4,1200,7,퍼펙트,장석현,박배진,54.5,468.0,6,수,71.6,5.6,34.7,4-1-7,포슬,맑음,4,0.0,0.0
2,20250802,4,1200,8,드래곤킹,이찬호,김동수,54.9,456.0,8,암,70.8,7.3,28.9,5-3-5,포슬,맑음,3,0.0,1.2
3,20250802,5,1000,1,챔피언쉽,김민기,김동수,52.9,498.0,5,거,60.6,8.5,23.6,9-3-1,양호,흐림,11,0.0,0.0
3,20250802,5,1000,2,골든파워,이찬호,박배진,52.0,507.0,8,거,58.6,8.0,26.2,11-7-3,양호,흐림,2,0.0,4.3
3,20250802,5,1000,3,크리스탈,한동훈,김영관,55.9,456.0,8,거,60.1,9.5,28.9,2-2-11,양호,흐림,10,0.0,0.0
3,20250802,5,1000,4,드래곤킹,송재광,이재형,55.5,446.0,6,수,59.1,8.5,22.3,11-7-7,양호,흐림,4,0.0,0.0
3,20250802,5,1000,5,브레이브,박찬호,오창근,53.6,492.0,7,수,60.0,6.2,23.0,11-4-3,양호,흐림,9,0.0,0.0
3,20250802,5,1000,6,태풍호,박찬호,김동수,56.1,462.0,3,암,60.0,5.6,30.6,10-1-3,양호,흐림,8,0.0,0.0
3,20250802,5,1000,7,퍼펙트,한동훈,최두환,53.9,519.0,4,거,59.6,6.6,23.1,4-11-2,양호,흐림,6,0.0,0.0
3,20250802,5,1000,8,광풍,한동훈,조순호,53.1,460.0,5,거,59.0,5.2,27.6,6-7-8,양호,흐림,5,0.0,0.0
3,20250802,5,1000,9,다이아몬드,장석현,김영관,56.1,467.0,8,거,59.5,6.0,24.4,8-9-1,양호,흐림,7,0.0,0.0
3,20250802,5,1000,10,프라이드,이승헌,김영관,52.9,509.0,6,거,59.0,6.1,24.0,5-9-10,양호,흐림,3,0.0,4.5
3,20250802,5,1000,11,루비스타,유현명,박배진,54.5,504.0,7,거,58.5,8.7,23.4,3-1-2,양호,흐림,1,10.8,2.2
2,20250803,6,1200,1,파이널킹,한동훈,김동수,56.6,497.0,7,수,70.4,8.8,25.1,10-5-9,양호,흐림,3,0.0,3.8
2,20250803,6,1200,2,광풍,장석현,박재형,56.1,464.0,8,거,71.8,9.7,34.2,6-8-8,양호,흐림,8,0.0,0.0
